"./nbody_llm_opt";32;75;123867;;context-switches;38.93%;10591232535;100.00;11.880;K/sec
"./nbody_llm_opt";32;75;180;;cpu-migrations;12.39%;10591232535;100.00;17.264;/sec
"./nbody_llm_opt";32;75;576;;page-faults;0.51%;10591232535;100.00;55.244;/sec
"./nbody_llm_opt";32;75;28338769447;;cycles;4.48%;3351486427;32.60;2.718;GHz
"./nbody_llm_opt";32;75;5071938941;;stalled-cycles-frontend;5.86%;3430075369;33.43;18.60;frontend cycles idle
"./nbody_llm_opt";32;75;2579104157;;stalled-cycles-backend;10.10%;3537869226;34.43;9.46;backend cycles idle
"./nbody_llm_opt";32;75;5818858174;;instructions;4.27%;3624930049;35.12;0.21;insn per cycle
"./nbody_llm_opt";32;75;;;;;0.84;stalled cycles per insn
"./nbody_llm_opt";32;75;1294726161;;branches;4.35%;3705176612;35.85;124.177;M/sec
"./nbody_llm_opt";32;75;80923404;;branch-misses;5.98%;3772340378;36.83;5.89;of all branches
"./nbody_llm_opt";32;75;2855872530;;L1-dcache-loads;4.62%;3695303243;35.85;273.906;M/sec
"./nbody_llm_opt";32;75;114490119;;L1-dcache-load-misses;3.96%;3643557938;35.20;3.78;of all L1-dcache accesses
"./nbody_llm_opt";32;75;<not supported>;;LLC-loads;0.00%;0;100.00;;
"./nbody_llm_opt";32;75;<not supported>;;LLC-load-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;75;1455368026;;L1-icache-loads;6.60%;3600677097;35.03;139.584;M/sec
"./nbody_llm_opt";32;75;10491885;;L1-icache-load-misses;13.60%;3556653631;34.34;0.64;of all L1-icache accesses
"./nbody_llm_opt";32;75;40357102;;dTLB-loads;2.36%;3529358500;34.55;3.871;M/sec
"./nbody_llm_opt";32;75;8453369;;dTLB-load-misses;1.68%;3527806693;34.60;20.39;of all dTLB cache accesses
"./nbody_llm_opt";32;75;130740;;iTLB-loads;34.74%;3471758141;33.90;12.539;K/sec
"./nbody_llm_opt";32;75;4960;;iTLB-load-misses;24.38%;3427578159;33.30;2.70;of all iTLB cache accesses
"./nbody_llm_opt";32;75;24889516;;L1-dcache-prefetches;10.01%;3391355062;32.84;2.387;M/sec
"./nbody_llm_opt";32;75;<not supported>;;L1-dcache-prefetch-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;75;60191625;;fp_ret_sse_avx_ops.all;4.66%;2154388514;22.06;;
"./nbody_llm_opt";32;75;29390885;;fp_ret_sse_avx_ops.dp_add_sub_flops;1.19%;2272628718;23.42;;
"./nbody_llm_opt";32;75;5343688;;fp_ret_sse_avx_ops.dp_div_flops;1.71%;2281736357;23.54;;
"./nbody_llm_opt";32;75;0;;fp_ret_sse_avx_ops.dp_mult_add_flops;0.00%;2238374868;23.11;;
"./nbody_llm_opt";32;75;30901224;;fp_ret_sse_avx_ops.dp_mult_flops;2.93%;2200962093;22.85;;
"./nbody_llm_opt";32;75;0;;fp_ret_sse_avx_ops.sp_add_sub_flops;0.00%;2181464289;22.76;;
"./nbody_llm_opt";32;75;0;;fp_ret_sse_avx_ops.sp_div_flops;0.00%;2209735244;23.02;;
"./nbody_llm_opt";32;75;0;;fp_ret_sse_avx_ops.sp_mult_add_flops;0.00%;2205838775;22.85;;
"./nbody_llm_opt";32;75;0;;fp_ret_sse_avx_ops.sp_mult_flops;0.00%;2113052800;21.70;;
"./nbody_llm_opt";32;100;12866.04;msec;task-clock;1.07%;12866043732;100.00;23.645;CPUs utilized
"./nbody_llm_opt";32;100;186564;;context-switches;9.70%;12866043732;100.00;14.198;K/sec
"./nbody_llm_opt";32;100;283;;cpu-migrations;5.66%;12866043732;100.00;21.537;/sec
"./nbody_llm_opt";32;100;598;;page-faults;0.84%;12866043732;100.00;45.510;/sec
"./nbody_llm_opt";32;100;34453499892;;cycles;1.37%;4208219766;33.14;2.622;GHz
"./nbody_llm_opt";32;100;6716238837;;stalled-cycles-frontend;3.58%;4271169808;33.63;18.98;frontend cycles idle
"./nbody_llm_opt";32;100;3970650900;;stalled-cycles-backend;7.70%;4337872901;34.13;11.22;backend cycles idle
"./nbody_llm_opt";32;100;7916406363;;instructions;2.01%;4380377830;34.34;0.22;insn per cycle
"./nbody_llm_opt";32;100;;;;;0.86;stalled cycles per insn
"./nbody_llm_opt";32;100;1758473299;;branches;2.07%;4453082875;34.74;133.825;M/sec
"./nbody_llm_opt";32;100;114001664;;branch-misses;2.86%;4452185380;34.68;6.66;of all branches
"./nbody_llm_opt";32;100;3908509754;;L1-dcache-loads;1.65%;4414498544;34.60;297.450;M/sec
"./nbody_llm_opt";32;100;149217780;;L1-dcache-load-misses;1.12%;4391914439;34.81;3.94;of all L1-dcache accesses
"./nbody_llm_opt";32;100;<not supported>;;LLC-loads;0.00%;0;100.00;;
"./nbody_llm_opt";32;100;<not supported>;;LLC-load-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;100;2066105286;;L1-icache-loads;2.95%;4387362690;34.75;157.237;M/sec
"./nbody_llm_opt";32;100;20477762;;L1-icache-load-misses;6.82%;4372301601;34.50;1.05;of all L1-icache accesses
"./nbody_llm_opt";32;100;50485723;;dTLB-loads;1.22%;4367665054;34.54;3.842;M/sec
"./nbody_llm_opt";32;100;9589652;;dTLB-load-misses;2.63%;4342401848;34.16;18.61;of all dTLB cache accesses
"./nbody_llm_opt";32;100;306707;;iTLB-loads;12.55%;4298282860;33.91;23.341;K/sec
"./nbody_llm_opt";32;100;3003;;iTLB-load-misses;233.31%;4260329680;33.76;0.95;of all iTLB cache accesses
